afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
0,0,0,0,0,0,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.04,0,0,0,-0.74,0,-1387.1,0,-5.85,0,-18,0,-4,3.04,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-2,-107.68
0,0,0.08,0,0,0,0,0,0,0,0,0,-2,0,0.079999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.04,0,0,0,-1.73,0,-191.75,0,-64.27,-1,-30,-23,-5,100.7,100.7,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,-11,-13,-111.01
0,-0.13,-28.55,-5,-0.5,-10.66,-1,-4027.89,-1,-35.45,-2,-72,-39,-9,82.12,110.67,-1,-1,0,0,-1,0,-3,-1,-0.17,-0.33,-0.5,-1,-1.5,-224,-38,-377.85
0,-0.01,0.15,0,0,-0.11,0,-217.58,0,-0.19,0,-2,-1,-1,0.67,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-11.34
0,0,-8.02,0,0,0,0,0,0,0,0,0,25,0,-8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.1,5.34,0,0,28.4,1,179230.52,1,222.22,2,1124,210,146,-139.62,-144.96,0,1,0,0,1,0,2,0,0,1,1,2,2,9957,49,6310.93
0,0.04,0.030000000000001,0,1.5,0.040000000000006,0,11016.99,0,1.09,1,12,14,1,-0.019999999999996,-0.05,0,0,0,0,0,0,1,0,0,0,0,1,2.5,612,1,110.15
0,0.15,-1.84,0,0,2.53,0,5761.96,0,20.62,2,78,22,10,-7.98,-6.14,0,0,0,0,0,0,4,0,0,0.07,0.07,7,7,320,5,437.99
0,0.08,-1.16,0,0,1.57,0,3012.73,0,11.57,2,41,15,6,-4.9,-3.74,0,0,0,0,0,0,2,0,0,0,0,2,2,167,3,217.61
0,0.05,-0.060000000000002,0,0,4.4,0,29828.48,0,-11.85,0,17,0,2,-0.36,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,6,164.93
0,0.1,-0.099999999999994,6,0,-0.37,0,18514.1,0,4.58,0,34,5,1,-1.1,-1,5,0,0,0,0,0,0,5,0,0,0,0,0,1028,4,294.68
0,0.43,2.53,0,0,-2.04,0,29126.72,0,50.46,0,170,52,21,0.52,-2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,10,1290.47
